word	context	positions	gold_sense_id	predict_sense_id
twist	The last twist of the knife is that hundreds of them were nonetheless caught in the Final Solution when the Germans overran their lands of refuge.	9-14	0	0
twist	What's fun here is that De Palma has rung cunning changes on Hitchcockian twists.	74-80	1	0
twist	That twist is what you'd do to turn a faucet on.	5-10	0	0
twist	"Phina, in fact, stepped on these shores wearing her hair in spiky twists. """	66-72	2	0
twist	(p. 197) in the lower reptiles so as to bring the foot forwards; this twist is increased by a further 90?	70-75	0	0
twist	But the dissident students gave their protest an additional twist by dubbing the rally Democracy ' 85.	60-65	1	0
twist	Leave the assembly under weights for the glue to set if you have to correct a twist.	78-83	3	0
twist	Her face was pink from exertion, and wisps of blond hair had escaped the elaborate twist she'd pinned up on the top of her head.	83-88	0	0
twist	"He reached for a twist of orange peel, knowing she was watching his every move, and added an extra twist, giving the shape a sensual sinuousness as it looped around the edge of the glass the way a stripper might twine herself around a pole. """	17-22	2	0
twist	Foiling Malone's plan and finding the treasure just added a unique twist to Troop 124's summercamp outing last July.	67-72	1	0
twist	"Evolution DON CALDWELL, Marietta (Regarding) a full-page spread in last Saturday's Reader headlined "" Darwin with a twist: Medical discipline seeks explanation through evolution "": That one can know about the marvels of the human body, the beauty of nature that surrounds us, the awesome majesty of the heavens, and still believe that all this originated from primordial slime without a designer is mind-boggling."	116-121	1	0
twist	Each new twist and turn sent a shiver of nervous dread through him.	9-14	0	0
twist	That would certainly put a new twist on things, wouldn't it?	31-36	1	0
twist	-- 9 -- HIPPOLYTE (another twist) If you don't like the way I treat you, why don't you get yourself another guy?	27-32	0	0
twist	That twist is what you'd do to turn a faucet on.	5-10	0	0
twist	He sat there behind the wheel and drew a long, shuddering breath, watching the first snowflakes of an afternoon flurry twist and skirl across the bright hood.	119-124	0	0
twist	The civil rights period in the 1960s also put a new twist on Affirmative Action, which came to mean much more than just justice for the poor but a very politically loaded term that got equal attention at the time just like any other legislation.	52-57	1	0
twist	And it is a most cruel twist of fate that Schwimmer, the first modern woman minister from a relatively unimportant country, Hungary, came to be remembered despite the failure of her mission	23-28	1	0
twist	and a thin nose, and a twist of her dyed brown hair straggled down her forehead.	23-28	2	0
twist	But then there came another flash, and another, and with a painful twist of his body he was able to see Wes Janson's fighter	67-72	0	0
twist	Got to drop down to ' em on a hemp twist ladder far as it takes.	35-40	4	0
twist	Now you can do it all with a twist of the wrist.	29-34	0	0
twist	If I hadn't been able to polish off the occasional bank or lift a lucrative space yacht I might have gone around the twist.	117-122	19	0
twist	Capricorn One is the first decent one of the lot: it kills two hours with a breathless progression of incredible plot twists and daredevil aerial stunts.	118-124	1	0
twist	At six the garrison, spurred by the twist of the earth toward winter, went swiftly to work.	36-41	9	0
twist	Half-sister Mommy spoke of her with a hurt twist of her mouth.	43-48	2	0
twist	Eventually the saga of the two families took a curious twist.	55-60	1	0
twist	"As thousands of therapy patients are "" discovering "" repressed memories of childhood sexual abuse, a smaller number are adding a new twist: they are recalling abductions by aliens."	133-138	1	0
twist	TV pictures about rape tend to take advantage of the subject, but this one - some implausible twists in the storyline notwithstanding - is generally restrained.	94-100	1	0
twist	"Maybe a club soda, "" she said, "" with a twist. """	40-45	1	0
twist	"Her voice is pure New York, but she gives those awkward diphthongs a seductive twist. """	79-84	1	0
twist	"The current proposal gives the "" brain drain "" a new and somewhat startling twist."	76-81	1	0
twist	"they take unexpected twists and turns, "" Mercer says, thus defining the term "" way out "" as well as Arlen's songs."	21-27	1	0
twist	DRILLING Small holes for screws and similar things can be made with metalworking twist drills, but they leave ragged edges.	81-86	0	0
twist	The whole campaign will get a boost, a modern twist.	46-51	1	0
twist	But now, at last, there's a twist, a switch in an old plot.	28-33	1	0
twist	But by last week the multiplying twists and turns in the convoluted takeover battle between Bendix Corp., the Michigan-based aerospace and auto-parts manufacturer, and Martin Marietta Corp., a leading defense contractor of Bethesda, Md.	33-39	1	0
twist	In an ironic twist, the West Germans are negotiating shipping the material to East Germany for disposal.	13-18	1	0
twist	I twist and twist, but I can't.	12-17	0	0
twist	Quickly enough in the 1920s and in 1930, the Red International Trade Union, the Profintern, fell in line with Soviet national interests and followed every twist and turn of Stalin's changing internal and foreign politics.	155-160	1	0
twist	"It's a different twist, not the same old mashed potatoes. """	17-22	1	0
twist	He had wanted one of those guns, and to go on that raid, so badly that it made his face twist into a gargoyle mask whenever he thought about it.	88-93	0	0
twist	After setting the bags inside he tossed his mop of blond hair, which was cut as if with a bowl and stood out like eaves over his longish ears and away from his forehead, with a twist of his neck.	177-182	0	0
twist	@@376272 Those colorful plastic bracelets popularized by Madonna and Avril Lavigne have taken on a risque new twist.	110-115	1	0
twist	They sang something in English and danced, not the twist but the shake.	51-56	3	0
twist	step 4: Finish by tying a reverse uniknot around both legs of the loop as shown and then carefully snug it back up until it joins the base of the twist, locking it and creating a nice smooth transition.	146-151	2	0
twist	They were mostly immigrants, after all -- the same people but with a twist who worked for pennies in the sawmills or stood on the bread lines.	69-74	1	0
twist	-- DONNO WHETHER TO LAUGH OR CRY, JES KNOW I WANT-ER DO THE TWIST!	60-65	3	0
twist	"Moreover Quine's space-time idiom contains the intrinsically interesting (though, for my present purposes, not especially relevant) twist of regarding the successions ("" sums, "" as Quine called them) that are formed from the momentary items as themselves concrete entities that are extended in space and time."	132-137	1	0
twist	Library to host gift-wrapping ' bee ' The staff of the Bob Lutts Fulshear-Simonton Branch Library will be putting a new twist on the old-fashioned quilting bee concept by combining holiday gift-wrapping with a gathering of friends and neighbors.	120-125	1	0
twist	At the twist of a rheostat, the next room turned into a home theater with a flat screen a good two meters wide, speakers in matte black and eight swivel chairs in red velvet with individual gooseneck lamps.	7-12	0	0
twist	"He did a poor imitation of a hula twist and winked at Casey. """	34-39	20	0
twist	"Blix, on her bed, with make-up, French twist, and time bomb ticking away inside her, was far more of an enigma than any Hobhouse I could "" re-create. """	39-44	7	0
twist	They are only occasionally weirded out by the odd geographical twist their careers have taken.	63-68	1	0
grain	Sometimes sponging the end grain, and applying the stain while this part of the wood is wet, will even up the color as it may do on sapwood.	27-32	16	0
grain	Liquid fillers are applied to wood evenly lengthwise of the grain, as in varnishing; and without being rubbed off, if they contain much varnish, they should be allowed to dry.	60-65	17	0
grain	(8) angle stitching; (9) curve stitching; (10) concentric stitching: tubular form; (11) tacking (301 and 304 stitches); (12) four-phase work cycle; (13) seaming: quality evaluation; (14) straight seams: grain varia- | Figure tions, seam guides; (15) curved seams: grain variations and curve variations; (16) angular seams: grain and angle variations; and (17) live-phase work cycles.	323-328	4	0
